CODE,PERIOD,NR_TRIPS Y,NR_TRIPS N,DatabaseReleaseDate
WMT,2019046,177245,747,20200603
WMT,2019047,177901,771,20200603
WMT,2019048,213382,894,20200603
WMT,2019049,198360,1025,20200603
WMT,2019050,199442,1221,20200603
WMT,2019051,204415,2655,20200603
WMT,2019052,187813,2679,20200603
WMT,2020001,198581,2288,20200603
WMT,2020002,192651,2490,20200603
WMT,2020003,184128,4759,20200603
WMT,2020004,182186,5787,20200603
WMT,2020005,182755,6797,20200603
WMT,2020006,185754,7790,20200603
WMT,2020007,194768,9133,20200603
WMT,2020008,182023,7123,20200603
WMT,2020009,187551,9265,20200603
WMT,2020010,195639,16761,20200603
WMT,2020011,202212,24825,20200603
WMT,2020012,186998,13122,20200603
WMT,2020013,145185,8085,20200603
WMT,2020014,154052,14084,20200603
WMT,2020015,145308,19499,20200603
WMT,2020016,151932,19622,20200603
WAW,2019037,3376,1193,20200603
WAW,2019038,3974,374,20200603
WAW,2019039,4263,27,20200603
WAW,2019040,4441,18,20200603
WAW,2019041,4154,683,20200603
WAW,2019042,4428,333,20200603
WAW,2019043,4480,44,20200603
WAW,2019044,4314,333,20200603
WAW,2019045,3961,293,20200603
WAW,2019046,4096,134,20200603
WAW,2019047,4074,106,20200603
WAW,2019048,4085,117,20200603
WAW,2019049,4269,121,20200603
WAW,2019050,4164,136,20200603
WAW,2019051,4110,120,20200603
WAW,2019052,3366,175,20200603
WAW,2020001,3821,140,20200603
WAW,2020002,4276,119,20200603
WAW,2020003,4256,159,20200603
WAW,2020004,4512,274,20200603
WAW,2020005,4417,327,20200603
WAW,2020006,4331,301,20200603
WAW,2020007,4427,301,20200603
WAW,2020008,3777,555,20200603
WAW,2020009,4088,625,20200603
WAW,2020010,4442,380,20200603
WAW,2020011,4174,483,20200603
WAW,2020012,2935,376,20200603
WHO,2019037,4467,0,20200603
WHO,2019038,4594,0,20200603
WHO,2019039,4527,0,20200603
WHO,2019040,4724,0,20200603
WHO,2019041,4305,225,20200603
WHO,2019042,4290,383,20200603
WHO,2019043,4742,0,20200603
WHO,2019044,4529,0,20200603
WHO,2019045,4515,0,20200603
WHO,2019046,4196,0,20200603
WHO,2019047,4237,0,20200603
WHO,2019048,4949,7,20200603
WHO,2019049,4152,17,20200603
WHO,2019050,4136,9,20200603
WHO,2019051,4181,11,20200603
WHO,2019052,3888,161,20200603
WHO,2020001,4669,185,20200603
WHO,2020002,4936,158,20200603
WHO,2020003,4572,219,20200603
WHO,2020004,4798,361,20200603
WHO,2020005,4698,357,20200603
WHO,2020006,4712,394,20200603
WHO,2020007,4965,485,20200603
WHO,2020008,4705,498,20200603
WHO,2020009,4842,485,20200603
WHO,2020010,4439,458,20200603
WHO,2020011,4560,457,20200603
WHO,2020012,3671,513,20200603
WHO,2020013,2356,328,20200603
WHO,2020014,2265,385,20200603
WHO,2020015,2230,352,20200603
WHO,2020016,2222,411,20200603
WIN,2019037,3007,1448,20200603
WIN,2019038,3003,1361,20200603
WIN,2019039,3068,1407,20200603
WIN,2019040,3414,1525,20200603
WIN,2019041,3396,1545,20200603
WIN,2019042,3397,1506,20200603
WIN,2019043,3337,1402,20200603
WIN,2019044,3400,1468,20200603
WIN,2019045,3454,1513,20200603
WIN,2019046,3600,1550,20200603
WIN,2019047,3537,1481,20200603
WIN,2019048,4044,1665,20200603
WIN,2019049,3334,1293,20200603
WIN,2019050,3363,1352,20200603
WIN,2019051,3347,1363,20200603
WIN,2019052,3465,816,20200603
WIN,2020001,3863,325,20200603
WIN,2020002,3634,300,20200603
WIN,2020003,3607,312,20200603
WIN,2020004,3655,267,20200603
WIN,2020005,3719,310,20200603
WIN,2020006,3632,296,20200603
WIN,2020007,3591,293,20200603
WIN,2020008,3426,307,20200603
WIN,2020009,3644,322,20200603
WIN,2020010,3614,774,20200603
WIN,2020011,4104,2342,20200603
WIN,2020012,4397,2175,20200603
ALB,2019037,2801,939,20200527
ALB,2019038,2752,966,20200527
ALB,2019039,3412,360,20200527
ALB,2019040,3905,139,20200527
ALB,2019041,3400,1237,20200527
ALB,2019042,4047,504,20200527
ALB,2019043,3997,381,20200527
ALB,2019044,4095,399,20200527
ALB,2019045,3701,375,20200527
ALB,2019046,3786,371,20200527
ALB,2019047,3991,338,20200527
ALB,2019048,4380,357,20200527
ALB,2019049,3266,239,20200527
ALB,2019050,3186,200,20200527
ALB,2019051,3315,230,20200527
ALB,2019052,3442,270,20200527
ALB,2020001,2805,512,20200527
ALB,2020002,3337,471,20200527
ALB,2020003,3409,550,20200527
ALB,2020004,3378,507,20200527
ALB,2020005,3435,538,20200527
ALB,2020006,3733,715,20200527
ALB,2020007,3934,837,20200527
ALB,2020008,3515,732,20200527
ALB,2020009,3482,712,20200527
ALB,2020010,3825,860,20200527
ALB,2020011,4301,1538,20200527
ALB,2020012,4506,1910,20200527
ALD,2019037,19186,226,20200527
ALD,2019038,19887,186,20200527
ALD,2019039,19449,165,20200527
ALD,2019040,20928,200,20200527
ALD,2019041,22631,309,20200527
ALD,2019042,23011,365,20200527
ALD,2019043,22323,266,20200527
ALD,2019044,23051,251,20200527
ALD,2019045,23254,248,20200527
ALD,2019046,23106,220,20200527
ALD,2019047,24155,236,20200527
ALD,2019048,24227,181,20200527
ALD,2019049,24629,192,20200527
ALD,2019050,27408,306,20200527
ALD,2019051,26965,3840,20200527
ALD,2019052,23621,4372,20200527
ALD,2020001,27301,5238,20200527
ALD,2020002,31581,5968,20200527
ALD,2020003,30702,5906,20200527
ALD,2020004,30598,6223,20200527
ALD,2020005,31609,6456,20200527
ALD,2020006,19526,7805,20200527
ALD,2020007,27205,6428,20200527
ALD,2020008,30841,6107,20200527
ALD,2020009,31254,6113,20200527
ALD,2020010,32092,6406,20200527
ALD,2020011,37199,8298,20200527
ALD,2020012,32075,7128,20200527
AMZ,2019052,13824,2527,20200527
AMZ,2020001,94325,17662,20200527
AMZ,2020002,92052,15963,20200527
AMZ,2020003,88823,17415,20200527
AMZ,2020004,87549,14692,20200527
AMZ,2020005,83407,15212,20200527
AMZ,2020006,79256,14562,20200527
AMZ,2020007,78535,14625,20200527
AMZ,2020008,72750,16113,20200527
AMZ,2020009,82897,16347,20200527
AMZ,2020010,76964,17015,20200527
AMZ,2020011,74276,15087,20200527
AMZ,2020012,77648,13590,20200527
AMZ,2020013,70612,11864,20200527
AMZ,2020014,72698,13649,20200527
AMZ,2020015,67139,17268,20200527
AMZ,2020016,80391,17932,20200527
AMPM,2019037,145,1,20200527
AMPM,2019038,128,0,20200527
AMPM,2019039,126,0,20200527
AMPM,2019040,155,0,20200527
AMPM,2019041,133,0,20200527
AMPM,2019042,172,0,20200527
AMPM,2019043,138,0,20200527
AMPM,2019044,161,0,20200527
AMPM,2019045,113,0,20200527
AMPM,2019046,128,0,20200527
AMPM,2019047,133,0,20200527
AMPM,2019048,119,0,20200527
AMPM,2019049,90,0,20200527
AMPM,2019050,45,0,20200527
AMPM,2019051,122,0,20200527
AMPM,2019052,90,0,20200527
AMPM,2020001,126,0,20200527
AMPM,2020002,146,0,20200527
AMPM,2020003,117,6,20200527
AMPM,2020004,138,9,20200527
AMPM,2020005,125,4,20200527
AMPM,2020006,125,8,20200527
AMPM,2020007,125,9,20200527
AMPM,2020008,107,14,20200527
AMPM,2020009,56,4,20200527
AMPM,2020010,74,6,20200527
AMPM,2020011,64,13,20200527
AMPM,2020012,37,11,20200527
BJS,2019037,3974,111,20200527
BJS,2019038,4022,29,20200527
BJS,2019039,3850,0,20200527
BJS,2019040,4188,0,20200527
BJS,2019041,4595,0,20200527
BJS,2019042,4703,0,20200527
BJS,2019043,4441,0,20200527
BJS,2019044,4846,0,20200527
BJS,2019045,2971,0,20200527
BJS,2019046,4693,0,20200527
BJS,2019047,4766,0,20200527
BJS,2019048,4986,0,20200527
BJS,2019049,4536,0,20200527
BJS,2019050,4736,0,20200527
BJS,2019051,5263,97,20200527
BJS,2019052,4345,130,20200527
BJS,2020001,4889,95,20200527
BJS,2020002,4982,53,20200527
BJS,2020003,4723,178,20200527
BJS,2020004,4772,211,20200527
BJS,2020005,5066,261,20200527
BJS,2020006,4653,288,20200527
BJS,2020007,4718,292,20200527
BJS,2020008,4764,292,20200527
BJS,2020009,5299,354,20200527
BJS,2020010,5863,615,20200527
BJS,2020011,6953,1433,20200527
BJS,2020012,5809,1361,20200527
CAS,2019037,2746,512,20200527
CAS,2019038,2794,518,20200527
CAS,2019039,2644,427,20200527
CAS,2019040,3035,110,20200527
CAS,2019041,2954,0,20200527
CAS,2019042,3041,1,20200527
CAS,2019043,2718,0,20200527
CAS,2019044,2692,3,20200527
CAS,2019045,2618,0,20200527
CAS,2019046,2631,1,20200527
CAS,2019047,2426,2,20200527
CAS,2019048,2647,0,20200527
CAS,2019049,2641,1,20200527
CAS,2019050,2741,3,20200527
CAS,2019051,2535,3,20200527
CAS,2019052,2405,15,20200527
CAS,2020001,2585,37,20200527
CAS,2020002,2887,43,20200527
CAS,2020003,2818,74,20200527
CAS,2020004,2824,97,20200527
CAS,2020005,3005,103,20200527
CAS,2020006,2999,124,20200527
CAS,2020007,3274,194,20200527
CAS,2020008,3156,155,20200527
CAS,2020009,3135,162,20200527
CAS,2020010,3275,200,20200527
CAS,2020011,3124,279,20200527
CAS,2020012,2275,206,20200527
CIK,2019037,7746,162,20200527
CIK,2019038,7813,0,20200527
CIK,2019039,7681,0,20200527
CIK,2019040,8163,0,20200527
CIK,2019041,8218,0,20200527
CIK,2019042,8040,0,20200527
CIK,2019043,7984,0,20200527
CIK,2019044,7993,0,20200527
CIK,2019045,7364,0,20200527
CIK,2019046,7311,0,20200527
CIK,2019047,6837,0,20200527
CIK,2019048,7034,0,20200527
CIK,2019049,7679,0,20200527
CIK,2019050,7221,2,20200527
CIK,2019051,6789,12,20200527
CIK,2019052,6295,4,20200527
CIK,2020001,6895,4,20200527
CIK,2020002,7647,27,20200527
CIK,2020003,7211,487,20200527
CIK,2020004,7595,306,20200527
CIK,2020005,7616,209,20200527
CIK,2020006,7322,327,20200527
CIK,2020007,7145,298,20200527
CIK,2020008,7272,349,20200527
CIK,2020009,7833,370,20200527
CIK,2020010,8087,441,20200527
CIK,2020011,7516,652,20200527
CIK,2020012,6140,625,20200527
CIT,2019037,634,31,20200527
CIT,2019038,684,29,20200527
CIT,2019039,673,5,20200527
CIT,2019040,740,0,20200527
CIT,2019041,784,0,20200527
CIT,2019042,701,0,20200527
CIT,2019043,709,0,20200527
CIT,2019044,750,0,20200527
CIT,2019045,695,0,20200527
CIT,2019046,673,0,20200527
CIT,2019047,647,0,20200527
CIT,2019048,637,0,20200527
CIT,2019049,638,0,20200527
CIT,2019050,236,0,20200527
CIT,2019051,587,0,20200527
CIT,2019052,510,0,20200527
CIT,2020001,589,0,20200527
CIT,2020002,720,1,20200527
CIT,2020003,675,27,20200527
CIT,2020004,645,48,20200527
CIT,2020005,682,56,20200527
CIT,2020006,610,45,20200527
CIT,2020007,627,52,20200527
CIT,2020008,730,44,20200527
CIT,2020009,775,71,20200527
CIT,2020010,772,74,20200527
CIT,2020011,691,182,20200527
CIT,2020012,629,139,20200527
COS,2019037,19306,1044,20200527
COS,2019038,20265,187,20200527
COS,2019039,20415,160,20200527
COS,2019040,22828,204,20200527
COS,2019041,22917,219,20200527
COS,2019042,23217,204,20200527
COS,2019043,22484,164,20200527
COS,2019044,23137,210,20200527
COS,2019045,23169,173,20200527
COS,2019046,22808,238,20200527
COS,2019047,22995,201,20200527
COS,2019048,24967,86,20200527
COS,2019049,23242,35,20200527
COS,2019050,23900,113,20200527
COS,2019051,19982,2864,20200527
COS,2019052,18329,2613,20200527
COS,2020001,22976,2506,20200527
COS,2020002,24790,2856,20200527
COS,2020003,19538,3938,20200527
COS,2020004,22670,3229,20200527
COS,2020005,19015,3929,20200527
COS,2020006,23569,2455,20200527
COS,2020007,24482,2340,20200527
COS,2020008,24263,2339,20200527
COS,2020009,26769,2905,20200527
COS,2020010,27935,3155,20200527
COS,2020011,29604,5328,20200527
COS,2020012,22677,4648,20200527
CUB,2019037,930,145,20200527
CUB,2019038,944,133,20200527
CUB,2019039,863,31,20200527
CUB,2019040,1049,0,20200527
CUB,2019041,981,0,20200527
CUB,2019042,976,0,20200527
CUB,2019043,921,0,20200527
CUB,2019044,1069,0,20200527
CUB,2019045,618,0,20200527
CUB,2019046,938,0,20200527
CUB,2019047,997,0,20200527
CUB,2019048,1155,0,20200527
CUB,2019049,951,0,20200527
CUB,2019050,979,0,20200527
CUB,2019051,1003,61,20200527
CUB,2019052,1016,152,20200527
CUB,2020001,1170,123,20200527
CUB,2020002,1142,32,20200527
CUB,2020003,1064,94,20200527
CUB,2020004,951,103,20200527
CUB,2020005,983,115,20200527
CUB,2020006,1052,127,20200527
CUB,2020007,1011,126,20200527
CUB,2020008,1000,130,20200527
CUB,2020009,1036,132,20200527
CUB,2020010,1062,135,20200527
CUB,2020011,1374,302,20200527
CUB,2020012,1284,347,20200527
CUM,2019037,905,12,20200527
CUM,2019038,965,15,20200527
CUM,2019039,935,3,20200527
CUM,2019040,1004,11,20200527
CUM,2019041,971,1,20200527
CUM,2019042,947,4,20200527
CUM,2019043,932,4,20200527
CUM,2019044,901,4,20200527
CUM,2019045,905,3,20200527
CUM,2019046,895,4,20200527
CUM,2019047,870,2,20200527
CUM,2019048,956,0,20200527
CUM,2019049,858,4,20200527
CUM,2019050,339,3,20200527
CUM,2019051,839,7,20200527
CUM,2019052,699,10,20200527
CUM,2020001,770,19,20200527
CUM,2020002,889,13,20200527
CUM,2020003,822,38,20200527
CUM,2020004,893,23,20200527
CUM,2020005,869,26,20200527
CUM,2020006,789,34,20200527
CUM,2020007,880,32,20200527
CUM,2020008,852,29,20200527
CUM,2020009,795,36,20200527
CUM,2020010,830,103,20200527
CUM,2020011,794,78,20200527
CUM,2020012,624,58,20200527
CVS,2019037,14862,2299,20200527
CVS,2019038,15059,1729,20200527
CVS,2019039,14690,1354,20200527
CVS,2019040,15504,1372,20200527
CVS,2019041,16161,1524,20200527
CVS,2019042,15882,1509,20200527
CVS,2019043,16092,1541,20200527
CVS,2019044,16683,1645,20200527
CVS,2019045,16697,1622,20200527
CVS,2019046,15959,1639,20200527
CVS,2019047,15728,1602,20200527
CVS,2019048,16734,1722,20200527
CVS,2019049,17085,1923,20200527
CVS,2019050,16923,2065,20200527
CVS,2019051,17724,2279,20200527
CVS,2019052,18378,2397,20200527
CVS,2020001,15981,1504,20200527
CVS,2020002,16644,1620,20200527
CVS,2020003,16461,1673,20200527
CVS,2020004,16766,1491,20200527
CVS,2020005,16547,1543,20200527
CVS,2020006,16671,1680,20200527
CVS,2020007,18607,2668,20200527
CVS,2020008,16638,1576,20200527
CVS,2020009,16734,1604,20200527
CVS,2020010,18431,1807,20200527
CVS,2020011,21207,1858,20200527
CVS,2020012,20636,1733,20200527
CVS,2020013,15305,1218,20200527
CVS,2020014,17314,2422,20200527
CVS,2020015,13817,2513,20200527
CVS,2020016,13520,2828,20200527
DOL,2019037,33323,6,20200527
DOL,2019038,33349,2,20200527
DOL,2019039,34144,3,20200527
DOL,2019040,37927,8,20200527
DOL,2019041,38326,4,20200527
DOL,2019042,36115,3,20200527
DOL,2019043,37084,4,20200527
DOL,2019044,40075,1,20200527
DOL,2019045,34578,1,20200527
DOL,2019046,36224,6,20200527
DOL,2019047,35016,2,20200527
DOL,2019048,39490,0,20200527
DOL,2019049,41567,991,20200527
DOL,2019050,39437,1420,20200527
DOL,2019051,39728,1155,20200527
DOL,2019052,36049,910,20200527
DOL,2020001,40008,986,20200527
DOL,2020002,39005,1054,20200527
DOL,2020003,36079,1547,20200527
DOL,2020004,38097,1694,20200527
DOL,2020005,36980,1816,20200527
DOL,2020006,37638,1935,20200527
DOL,2020007,38731,2442,20200527
DOL,2020008,34558,1970,20200527
DOL,2020009,39999,2750,20200527
DOL,2020010,39311,2286,20200527
DOL,2020011,44228,1859,20200527
DOL,2020012,43443,1895,20200527
DOL,2020013,31894,1566,20200527
DOL,2020014,37318,2249,20200527
DOL,2020015,37085,3253,20200527
DOL,2020016,34074,4073,20200527
DT,2019037,17653,17600,20200527
DT,2019038,17676,17935,20200527
DT,2019039,18080,18124,20200527
DT,2019040,19592,19714,20200527
DT,2019041,20336,20555,20200527
DT,2019042,19550,19846,20200527
DT,2019043,18557,18952,20200527
DT,2019044,18777,19149,20200527
DT,2019045,18593,18867,20200527
DT,2019046,18407,18623,20200527
DT,2019047,18895,19004,20200527
DT,2019048,19402,19496,20200527
DT,2019049,23849,23586,20200527
DT,2019050,35794,22972,20200527
DT,2019051,42023,23750,20200527
DT,2019052,25359,17671,20200527
DT,2020001,17413,15357,20200527
DT,2020002,19139,16502,20200527
DT,2020003,19399,16559,20200527
DT,2020004,17250,16854,20200527
DT,2020005,18335,17759,20200527
DT,2020006,29491,16918,20200527
DT,2020007,35152,20177,20200527
DT,2020008,28495,15305,20200527
DT,2020009,30392,16273,20200527
DT,2020010,26786,19760,20200527
DT,2020011,33043,18789,20200527
DT,2020012,27989,14363,20200527
FD,2019037,8502,53,20200527
FD,2019038,8415,0,20200527
FD,2019039,8237,0,20200527
FD,2019040,10244,0,20200527
FD,2019041,9435,0,20200527
FD,2019042,9038,0,20200527
FD,2019043,9478,0,20200527
FD,2019044,10132,0,20200527
FD,2019045,9297,0,20200527
FD,2019046,8457,0,20200527
FD,2019047,8042,0,20200527
FD,2019048,9884,0,20200527
FD,2019049,10550,0,20200527
FD,2019050,9911,0,20200527
FD,2019051,10190,314,20200527
FD,2019052,9771,427,20200527
FD,2020001,9619,203,20200527
FD,2020002,9023,115,20200527
FD,2020003,8463,490,20200527
FD,2020004,8651,563,20200527
FD,2020005,9069,656,20200527
FD,2020006,9030,730,20200527
FD,2020007,9228,732,20200527
FD,2020008,8417,655,20200527
FD,2020009,9292,788,20200527
FD,2020010,10077,1012,20200527
FD,2020011,11765,1122,20200527
FD,2020012,10885,1133,20200527
FL,2019037,9475,4402,20200527
FL,2019038,9675,4532,20200527
FL,2019039,9532,4442,20200527
FL,2019040,10399,4933,20200527
FL,2019041,11049,5113,20200527
FL,2019042,11029,5138,20200527
FL,2019043,9983,4765,20200527
FL,2019044,10096,4911,20200527
FL,2019045,10780,5210,20200527
FL,2019046,10341,5016,20200527
FL,2019047,10056,4932,20200527
FL,2019048,11578,5524,20200527
FL,2019049,10487,5104,20200527
FL,2019050,10492,5118,20200527
FL,2019051,10163,5068,20200527
FL,2019052,10331,4773,20200527
FL,2020001,12074,5533,20200527
FL,2020002,12198,5592,20200527
FL,2020003,12003,5689,20200527
FL,2020004,11670,5482,20200527
FL,2020005,11813,5497,20200527
FL,2020006,11529,5426,20200527
FL,2020007,11357,5453,20200527
FL,2020008,11904,5676,20200527
FL,2020009,11682,5506,20200527
FL,2020010,11544,5563,20200527
FL,2020011,13965,6733,20200527
FL,2020012,15625,7366,20200527
GE,2019037,1886,2146,20200527
GE,2019038,1956,2208,20200527
GE,2019039,1924,2222,20200527
GE,2019040,2092,2351,20200527
GE,2019041,2154,2505,20200527
GE,2019042,2149,2524,20200527
GE,2019043,2164,2464,20200527
GE,2019044,2217,2484,20200527
GE,2019045,2314,2593,20200527
GE,2019046,2213,2433,20200527
GE,2019047,2226,2530,20200527
GE,2019048,2425,2733,20200527
GE,2019049,2286,2533,20200527
GE,2019050,2260,2621,20200527
GE,2019051,2310,2744,20200527
GE,2019052,2231,2650,20200527
GE,2020001,2438,2767,20200527
GE,2020002,2236,2553,20200527
GE,2020003,2245,2571,20200527
GE,2020004,2243,2543,20200527
GE,2020005,2521,2446,20200527
GE,2020006,2330,2234,20200527
GE,2020007,2427,2638,20200527
GE,2020008,2235,2491,20200527
GE,2020009,2412,2629,20200527
GE,2020010,2424,2706,20200527
GE,2020011,2748,3059,20200527
GE,2020012,2892,3131,20200527
HEB,2019037,9069,4915,20200527
HEB,2019038,9227,5062,20200527
HEB,2019039,9200,4872,20200527
HEB,2019040,10179,5428,20200527
HEB,2019041,11184,5794,20200527
HEB,2019042,10720,5543,20200527
HEB,2019043,10241,5228,20200527
HEB,2019044,10602,5412,20200527
HEB,2019045,10570,5466,20200527
HEB,2019046,10964,5597,20200527
HEB,2019047,10627,5319,20200527
HEB,2019048,10989,5441,20200527
HEB,2019049,10622,5418,20200527
HEB,2019050,10345,5320,20200527
HEB,2019051,10225,5265,20200527
HEB,2019052,10056,4546,20200527
HEB,2020001,8518,5932,20200527
HEB,2020002,10420,5982,20200527
HEB,2020003,11005,5701,20200527
HEB,2020004,10819,5495,20200527
HEB,2020005,11019,5579,20200527
HEB,2020006,7522,6021,20200527
HEB,2020007,10110,6014,20200527
HEB,2020008,10714,5549,20200527
HEB,2020009,11171,5708,20200527
HEB,2020010,11085,5706,20200527
HEB,2020011,12324,6321,20200527
HEB,2020012,10873,5531,20200527
HYV,2019037,2497,2690,20200527
HYV,2019038,2413,2610,20200527
HYV,2019039,2307,2431,20200527
HYV,2019040,2525,2678,20200527
HYV,2019041,2599,2818,20200527
HYV,2019042,2666,2848,20200527
HYV,2019043,2562,2807,20200527
HYV,2019044,2598,2788,20200527
HYV,2019045,2613,2842,20200527
HYV,2019046,2588,2758,20200527
HYV,2019047,2540,2735,20200527
HYV,2019048,2661,2793,20200527
HYV,2019049,2596,2828,20200527
HYV,2019050,2627,2942,20200527
HYV,2019051,2571,2948,20200527
HYV,2019052,2717,2844,20200527
HYV,2020001,2791,3022,20200527
HYV,2020002,2836,3065,20200527
HYV,2020003,2633,2770,20200527
HYV,2020004,2598,2610,20200527
